benchmark	path	metric	runs	min_ms	median_ms	max_ms	mean_ms	values_ms
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportRightEquals_lower	1	0.402	0.402	0.402	0.402	0.402
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportRightExpr_lower	1	0.424	0.424	0.424	0.424	0.424
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportRightSemicolon_lower	1	0.442	0.442	0.442	0.442	0.442
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportSameCtorDef_lower	1	0.443	0.443	0.443	0.443	0.443
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportSameCtorName_lower	1	0.406	0.406	0.406	0.406	0.406
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportSameCtorColon_lower	1	0.460	0.460	0.460	0.460	0.460
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportSameCtorType_lower	1	0.415	0.415	0.415	0.415	0.415
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportSameCtorEquals_lower	1	0.396	0.396	0.396	0.396	0.396
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportSameCtorExpr_lower	1	0.702	0.702	0.702	0.702	0.702
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportSameCtorSemicolon_lower	1	0.418	0.418	0.418	0.418	0.418
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportUsesClassDef_lower	1	0.415	0.415	0.415	0.415	0.415
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportUsesClassName_lower	1	0.417	0.417	0.417	0.417	0.417
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportUsesClassColon_lower	1	0.414	0.414	0.414	0.414	0.414
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportUsesClassConstraint_lower	1	0.519	0.519	0.519	0.519	0.519
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportUsesClassConstraintArg_lower	1	0.480	0.480	0.480	0.480	0.480
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportUsesClassConstraintArrow_lower	1	0.430	0.430	0.430	0.430	0.430
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportUsesClassBody_lower	1	0.395	0.395	0.395	0.395	0.395
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportUsesClassEquals_lower	1	0.398	0.398	0.398	0.398	0.398
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportUsesClassExpr_lower	1	0.592	0.592	0.592	0.592	0.592
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportUsesClassSemicolon_lower	1	0.413	0.413	0.413	0.413	0.413
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportUsesQualifiedClassDef_lower	1	0.430	0.430	0.430	0.430	0.430
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportUsesQualifiedClassName_lower	1	0.417	0.417	0.417	0.417	0.417
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportUsesQualifiedClassColon_lower	1	0.418	0.418	0.418	0.418	0.418
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportUsesQualifiedClassConstraint_lower	1	0.452	0.452	0.452	0.452	0.452
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportUsesQualifiedClassConstraintArg_lower	1	0.457	0.457	0.457	0.457	0.457
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportUsesQualifiedClassConstraintArrow_lower	1	0.454	0.454	0.454	0.454	0.454
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportUsesQualifiedClassBody_lower	1	0.421	0.421	0.421	0.421	0.421
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportUsesQualifiedClassEquals_lower	1	0.422	0.422	0.422	0.422	0.422
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportUsesQualifiedClassExpr_lower	1	0.602	0.602	0.602	0.602	0.602
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportUsesQualifiedClassSemicolon_lower	1	0.474	0.474	0.474	0.474	0.474
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportAlsoDef_lower	1	0.410	0.410	0.410	0.410	0.410
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportAlsoName_lower	1	0.426	0.426	0.426	0.426	0.426
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportAlsoColon_lower	1	0.415	0.415	0.415	0.415	0.415
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportAlsoType_lower	1	0.412	0.412	0.412	0.412	0.412
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportAlsoEquals_lower	1	0.408	0.408	0.408	0.408	0.408
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportAlsoExprHead_lower	1	0.513	0.513	0.513	0.513	0.513
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportAlsoExprFirstArg_lower	1	0.410	0.410	0.410	0.410	0.410
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportAlsoExprSecondArg_lower	1	0.427	0.427	0.427	0.427	0.427
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportAlsoSemicolon_lower	1	0.512	0.512	0.512	0.512	0.512
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportMainDef_lower	1	0.407	0.407	0.407	0.407	0.407
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportMainName_lower	1	0.382	0.382	0.382	0.382	0.382
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportMainColon_lower	1	0.379	0.379	0.379	0.379	0.379
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportMainType_lower	1	0.372	0.372	0.372	0.372	0.372
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportMainEquals_lower	1	0.408	0.408	0.408	0.408	0.408
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportMainExprHead_lower	1	0.409	0.409	0.409	0.409	0.409
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportMainExprFirstArg_lower	1	0.410	0.410	0.410	0.410	0.410
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportMainExprSecondArg_lower	1	0.422	0.422	0.422	0.422	0.422
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportMainSemicolon_lower	1	0.419	0.419	0.419	0.419	0.419
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportReferenceModuleClose_lower	1	0.613	0.613	0.613	0.613	0.613
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportAliasOnlyMainDef_lower	1	0.490	0.490	0.490	0.490	0.490
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportAliasOnlyMainName_lower	1	0.433	0.433	0.433	0.433	0.433
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportAliasOnlyMainColon_lower	1	0.453	0.453	0.453	0.453	0.453
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportAliasOnlyMainType_lower	1	0.426	0.426	0.426	0.426	0.426
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportAliasOnlyMainEquals_lower	1	0.438	0.438	0.438	0.438	0.438
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportAliasOnlyMainExpr_lower	1	0.440	0.440	0.440	0.440	0.440
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportAliasOnlyMainSemicolon_lower	1	0.465	0.465	0.465	0.465	0.465
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportAliasOnlyModuleClose_lower	1	0.397	0.397	0.397	0.397	0.397
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedTokenType_lower	1	0.375	0.375	0.375	0.375	0.375
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedTokenDot_lower	1	0.370	0.370	0.370	0.370	0.370
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedTokenName_lower	1	0.306	0.306	0.306	0.306	0.306
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedAnswerRef_lower	1	0.487	0.487	0.487	0.487	0.487
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedAnswerDot_lower	1	0.390	0.390	0.390	0.390	0.390
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedAnswerName_lower	1	0.314	0.314	0.314	0.314	0.314
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedEqClass_lower	1	0.371	0.371	0.371	0.371	0.371
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedEqClassDot_lower	1	0.414	0.414	0.414	0.414	0.414
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedEqClassName_lower	1	0.326	0.326	0.326	0.326	0.326
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedEqMethod_lower	1	0.385	0.385	0.385	0.385	0.385
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedEqMethodDot_lower	1	0.491	0.491	0.491	0.491	0.491
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedEqMethodName_lower	1	0.305	0.305	0.305	0.305	0.305
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseValueModule_lower	1	0.351	0.351	0.351	0.351	0.351
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseValueModuleName_lower	1	0.360	0.360	0.360	0.360	0.360
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseValueExportKeyword_lower	1	0.356	0.356	0.356	0.356	0.356
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseValueExportOpen_lower	1	0.588	0.588	0.588	0.588	0.588
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseValueExportMain_lower	1	0.363	0.363	0.363	0.363	0.363
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseValueExportClose_lower	1	0.354	0.354	0.354	0.354	0.354
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseValueModuleOpen_lower	1	0.354	0.354	0.354	0.354	0.354
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseValueImportDeclaration_lower	1	0.373	0.373	0.373	0.373	0.373
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseValueImportModuleRef_lower	1	0.384	0.384	0.384	0.384	0.384
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseValueImportExposingKeyword_lower	1	0.384	0.384	0.384	0.384	0.384
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseValueImportExposingOpen_lower	1	0.374	0.374	0.374	0.374	0.374
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseValueImportIntType_lower	1	0.362	0.362	0.362	0.362	0.362
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseValueImportExposingClose_lower	1	0.374	0.374	0.374	0.374	0.374
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseValueImportSemicolon_lower	1	0.581	0.581	0.581	0.581	0.581
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseValueTwoDefinition_lower	1	0.383	0.383	0.383	0.383	0.383
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseValueTwoName_lower	1	0.351	0.351	0.351	0.351	0.351
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseValueTwoColon_lower	1	0.345	0.345	0.345	0.345	0.345
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseValueTwoType_lower	1	0.343	0.343	0.343	0.343	0.343
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseValueTwoEquals_lower	1	0.345	0.345	0.345	0.345	0.345
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseValueTwoLiteral_lower	1	0.358	0.358	0.358	0.358	0.358
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseValueTwoSemicolon_lower	1	0.378	0.378	0.378	0.378	0.378
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseValueMainDefinition_lower	1	0.377	0.377	0.377	0.377	0.377
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseValueMainName_lower	1	0.354	0.354	0.354	0.354	0.354
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseValueMainColon_lower	1	0.539	0.539	0.539	0.539	0.539
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseValueMainType_lower	1	0.556	0.556	0.556	0.556	0.556
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseValueMainEquals_lower	1	0.382	0.382	0.382	0.382	0.382
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseValueMainReference_lower	1	0.370	0.370	0.370	0.370	0.370
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseValueMainSemicolon_lower	1	0.387	0.387	0.387	0.387	0.387
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseValueModuleClose_lower	1	0.302	0.302	0.302	0.302	0.302
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseLetModule_lower	1	0.372	0.372	0.372	0.372	0.372
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseLetModuleName_lower	1	0.352	0.352	0.352	0.352	0.352
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseLetExportKeyword_lower	1	0.363	0.363	0.363	0.363	0.363
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseLetExportOpen_lower	1	0.339	0.339	0.339	0.339	0.339
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseLetExportMain_lower	1	0.340	0.340	0.340	0.340	0.340
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseLetExportClose_lower	1	0.354	0.354	0.354	0.354	0.354
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseLetModuleOpen_lower	1	0.651	0.651	0.651	0.651	0.651
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseLetImportDeclaration_lower	1	0.429	0.429	0.429	0.429	0.429
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseLetImportModuleRef_lower	1	0.367	0.367	0.367	0.367	0.367
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseLetImportExposingKeyword_lower	1	0.392	0.392	0.392	0.392	0.392
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseLetImportExposingOpen_lower	1	0.377	0.377	0.377	0.377	0.377
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseLetImportIntType_lower	1	0.389	0.389	0.389	0.389	0.389
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseLetImportExposingClose_lower	1	0.389	0.389	0.389	0.389	0.389
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseLetImportSemicolon_lower	1	0.448	0.448	0.448	0.448	0.448
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseLetMainDefinition_lower	1	0.382	0.382	0.382	0.382	0.382
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseLetMainName_lower	1	0.359	0.359	0.359	0.359	0.359
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseLetMainColon_lower	1	0.392	0.392	0.392	0.392	0.392
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseLetMainType_lower	1	0.642	0.642	0.642	0.642	0.642
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseLetMainEquals_lower	1	0.353	0.353	0.353	0.353	0.353
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseLetExpressionHead_lower	1	0.364	0.364	0.364	0.364	0.364
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseLetBindingName_lower	1	0.350	0.350	0.350	0.350	0.350
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseLetBindingEquals_lower	1	0.361	0.361	0.361	0.361	0.361
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseLetLambdaTail_lower	1	0.362	0.362	0.362	0.362	0.362
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseLetLambdaArgument_lower	1	0.363	0.363	0.363	0.363	0.363
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseLetLambdaBody_lower	1	0.356	0.356	0.356	0.356	0.356
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseLetExpressionIn_lower	1	0.403	0.403	0.403	0.403	0.403
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseLetApplicationHead_lower	1	0.354	0.354	0.354	0.354	0.354
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseLetApplicationArgument_lower	1	0.555	0.555	0.555	0.555	0.555
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseLetMainSemicolon_lower	1	0.509	0.509	0.509	0.509	0.509
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseLetModuleClose_lower	1	0.319	0.319	0.319	0.319	0.319
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedModule_lower	1	0.357	0.357	0.357	0.357	0.357
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedModuleName_lower	1	0.357	0.357	0.357	0.357	0.357
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedExportKeyword_lower	1	0.357	0.357	0.357	0.357	0.357
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedExportOpen_lower	1	0.352	0.352	0.352	0.352	0.352
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedExportMain_lower	1	0.348	0.348	0.348	0.348	0.348
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedExportClose_lower	1	0.351	0.351	0.351	0.351	0.351
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedModuleOpen_lower	1	0.354	0.354	0.354	0.354	0.354
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedImportDeclaration_lower	1	0.389	0.389	0.389	0.389	0.389
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedImportModuleRef_lower	1	0.547	0.547	0.547	0.547	0.547
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedImportExposingKeyword_lower	1	0.450	0.450	0.450	0.450	0.450
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedImportExposingOpen_lower	1	0.375	0.375	0.375	0.375	0.375
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedImportIntType_lower	1	0.369	0.369	0.369	0.369	0.369
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedImportExposingClose_lower	1	0.377	0.377	0.377	0.377	0.377
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedImportSemicolon_lower	1	0.376	0.376	0.376	0.376	0.376
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedMainDefinition_lower	1	0.362	0.362	0.362	0.362	0.362
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedMainName_lower	1	0.345	0.345	0.345	0.345	0.345
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedMainColon_lower	1	0.349	0.349	0.349	0.349	0.349
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedMainType_lower	1	0.341	0.341	0.341	0.341	0.341
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedMainEquals_lower	1	0.362	0.362	0.362	0.362	0.362
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedLetHead_lower	1	0.570	0.570	0.570	0.570	0.570
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedBindingName_lower	1	0.454	0.454	0.454	0.454	0.454
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedAnnotationTail_lower	1	0.367	0.367	0.367	0.367	0.367
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedForall_lower	1	0.379	0.379	0.379	0.379	0.379
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedForallBound_lower	1	0.364	0.364	0.364	0.364	0.364
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedForallDot_lower	1	0.359	0.359	0.359	0.359	0.359
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedForallArgument_lower	1	0.359	0.359	0.359	0.359	0.359
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedForallArrow_lower	1	0.352	0.352	0.352	0.352	0.352
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedForallResult_lower	1	0.356	0.356	0.356	0.356	0.356
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedBindingEquals_lower	1	0.359	0.359	0.359	0.359	0.359
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedLambdaHead_lower	1	0.345	0.345	0.345	0.345	0.345
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedLambdaOpen_lower	1	0.367	0.367	0.367	0.367	0.367
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedLambdaArgument_lower	1	0.370	0.370	0.370	0.370	0.370
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedLambdaArgumentColon_lower	1	0.374	0.374	0.374	0.374	0.374
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedLambdaArgumentType_lower	1	0.388	0.388	0.388	0.388	0.388
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedLambdaClose_lower	1	0.355	0.355	0.355	0.355	0.355
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedLambdaBody_lower	1	0.356	0.356	0.356	0.356	0.356
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedExpressionIn_lower	1	0.363	0.363	0.363	0.363	0.363
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedApplicationOpen_lower	1	0.377	0.377	0.377	0.377	0.377
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedApplicationHead_lower	1	0.361	0.361	0.361	0.361	0.361
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedApplicationArgument_lower	1	0.390	0.390	0.390	0.390	0.390
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedApplicationColon_lower	1	0.604	0.604	0.604	0.604	0.604
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedApplicationType_lower	1	0.478	0.478	0.478	0.478	0.478
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedApplicationClose_lower	1	0.396	0.396	0.396	0.396	0.396
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTypedMainSemicolon_lower	1	0.415	0.415	0.415	0.415	0.415
