benchmark	path	metric	runs	min_ms	median_ms	max_ms	mean_ms	values_ms
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityToken.def-bindings	1	290.491	290.491	290.491	290.491	290.491
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityToken.exports	1	0.380	0.380	0.380	0.380	0.380
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityToken	1	347.646	347.646	347.646	347.646	347.646
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module-interface.ParserParityToken	1	0.421	0.421	0.421	0.421	0.421
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityLexer.preflight	1	0.391	0.391	0.391	0.391	0.391
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityLexer.import-scope	1	0.576	0.576	0.576	0.576	0.576
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityLexer.local-data	1	0.496	0.496	0.496	0.496	0.496
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityLexer.local-classes	1	0.447	0.447	0.447	0.447	0.447
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityLexer.local-defs	1	1.602	1.602	1.602	1.602	1.602
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityLexer.local-values	1	0.559	0.559	0.559	0.559	0.559
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityLexer.scopes	1	0.380	0.380	0.380	0.380	0.380
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityLexer.validations	1	0.496	0.496	0.496	0.496	0.496
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityLexer.derived-instances	1	0.430	0.430	0.430	0.430	0.430
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityLexer.instance-skeletons	1	0.443	0.443	0.443	0.443	0.443
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityLexer.finalize-context	1	3.004	3.004	3.004	3.004	3.004
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.constructor_LexStepOk	1	65.948	65.948	65.948	65.948	65.948
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.constructor_LexStepError	1	59.600	59.600	59.600	59.600	59.600
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.constructor_LexerOk	1	59.235	59.235	59.235	59.235	59.235
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.constructor_LexerError	1	75.148	75.148	75.148	75.148	75.148
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.constructor_LexerScanState	1	99.301	99.301	99.301	99.301	99.301
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.constructor_LexerScanDone	1	79.628	79.628	79.628	79.628	79.628
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.constructor_LexerScanError	1	87.740	87.740	87.740	87.740	87.740
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.constructor_ReverseState	1	53.321	53.321	53.321	53.321	53.321
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.constructor_SourceCursor	1	6.915	6.915	6.915	6.915	6.915
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.constructor_StringMatched	1	4.979	4.979	4.979	4.979	4.979
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.constructor_StringMismatch	1	4.347	4.347	4.347	4.347	4.347
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityLexer.constructor-bindings	1	603.201	603.201	603.201	603.201	603.201
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.instance_methods_group_finalize	1	0.573	0.573	0.573	0.573	0.573
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityLexer.instance-bindings	1	1.554	1.554	1.554	1.554	1.554
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_tokenizeCompleteModule_lower	1	0.778	0.778	0.778	0.778	0.778
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_initialSourceCursor_lower	1	0.575	0.575	0.575	0.575	0.575
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_initialScanState_lower	1	0.428	0.428	0.428	0.428	0.428
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_finishScannedInput_lower	1	0.528	0.528	0.528	0.528	0.528
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_reverseScannedInput_lower	1	0.671	0.671	0.671	0.671	0.671
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_finishReverseInput_lower	1	0.503	0.503	0.503	0.503	0.503
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_reverseMany256_lower	1	0.472	0.472	0.472	0.472	0.472
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_reverseMany128_lower	1	0.666	0.666	0.666	0.666	0.666
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_reverseMany64_lower	1	0.465	0.465	0.465	0.465	0.465
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_reverseMany32_lower	1	0.478	0.478	0.478	0.478	0.478
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_reverseMany16_lower	1	0.509	0.509	0.509	0.509	0.509
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_reverseMany8_lower	1	0.537	0.537	0.537	0.537	0.537
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_reverseMany4_lower	1	0.457	0.457	0.457	0.457	0.457
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_reverseMany2_lower	1	0.596	0.596	0.596	0.596	0.596
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_reverseStep_lower	1	0.532	0.532	0.532	0.532	0.532
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanMany256_lower	1	0.620	0.620	0.620	0.620	0.620
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanMany128_lower	1	0.649	0.649	0.649	0.649	0.649
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanMany64_lower	1	0.422	0.422	0.422	0.422	0.422
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanMany32_lower	1	0.571	0.571	0.571	0.571	0.571
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanMany16_lower	1	0.605	0.605	0.605	0.605	0.605
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanMany8_lower	1	0.523	0.523	0.523	0.523	0.523
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanMany4_lower	1	0.451	0.451	0.451	0.451	0.451
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanMany2_lower	1	0.530	0.530	0.530	0.530	0.530
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanStep_lower	1	0.672	0.672	0.672	0.672	0.672
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanActiveSource_lower	1	0.678	0.678	0.678	0.678	0.678
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownToken_lower	1	0.463	0.463	0.463	0.463	0.463
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownModule_lower	1	0.505	0.505	0.505	0.505	0.505
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownExport_lower	1	0.500	0.500	0.500	0.500	0.500
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownDef_lower	1	0.544	0.544	0.544	0.544	0.544
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownType_lower	1	0.484	0.484	0.484	0.484	0.484
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownFamily_lower	1	0.635	0.635	0.635	0.635	0.635
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownData_lower	1	0.668	0.668	0.668	0.668	0.668
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownClass_lower	1	0.466	0.466	0.466	0.466	0.466
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownDeriving_lower	1	0.623	0.623	0.623	0.623	0.623
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownImport_lower	1	0.505	0.505	0.505	0.505	0.505
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownExposing_lower	1	0.555	0.555	0.555	0.555	0.555
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownLet_lower	1	0.595	0.595	0.595	0.595	0.595
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownInstance_lower	1	0.579	0.579	0.579	0.579	0.579
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownIn_lower	1	0.640	0.640	0.640	0.640	0.640
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownCase_lower	1	0.681	0.681	0.681	0.681	0.681
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownOf_lower	1	0.534	0.534	0.534	0.534	0.534
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownWhere_lower	1	0.507	0.507	0.507	0.507	0.507
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownTrue_lower	1	0.887	0.887	0.887	0.887	0.887
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownFalse_lower	1	0.424	0.424	0.424	0.424	0.424
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownArrow_lower	1	0.414	0.414	0.414	0.414	0.414
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownConstraintArrow_lower	1	0.797	0.797	0.797	0.797	0.797
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownFundepArrow_lower	1	0.803	0.803	0.803	0.803	0.803
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownMainModule_lower	1	0.596	0.596	0.596	0.596	0.596
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownPrelude_lower	1	0.836	0.836	0.836	0.836	0.836
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownCore_lower	1	0.434	0.434	0.434	0.434	0.434
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownModuleAliasC_lower	1	0.493	0.493	0.493	0.493	0.493
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownTokenType_lower	1	0.684	0.684	0.684	0.684	0.684
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownBool_lower	1	0.677	0.677	0.677	0.677	0.677
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownBox_lower	1	0.567	0.567	0.567	0.567	0.567
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownEqType_lower	1	0.556	0.556	0.556	0.556	0.556
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownMonoid_lower	1	0.549	0.549	0.549	0.549	0.549
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownFunctor_lower	1	0.586	0.586	0.586	0.586	0.586
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownHigher_lower	1	0.473	0.473	0.473	0.473	0.473
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownMonad_lower	1	0.538	0.538	0.538	0.538	0.538
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownIO_lower	1	0.476	0.476	0.476	0.476	0.476
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownNormalize_lower	1	0.736	0.736	0.736	0.736	0.736
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownApplyType_lower	1	0.513	0.513	0.513	0.513	0.513
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownInt_lower	1	0.524	0.524	0.524	0.524	0.524
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownNat_lower	1	0.456	0.456	0.456	0.456	0.456
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownZero_lower	1	0.552	0.552	0.552	0.552	0.552
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownSucc_lower	1	0.677	0.677	0.677	0.677	0.677
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownExpr_lower	1	0.815	0.815	0.815	0.815	0.815
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownSomeExpr_lower	1	1.410	1.410	1.410	1.410	1.410
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownDoneNat_lower	1	0.593	0.593	0.593	0.593	0.593
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownStep_lower	1	1.758	1.758	1.758	1.758	1.758
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownMainValue_lower	1	5.226	5.226	5.226	5.226	5.226
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownDoneNow_lower	1	0.508	0.508	0.508	0.508	0.508
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownUnwrapSome_lower	1	0.524	0.524	0.524	0.524	0.524
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownExprValue_lower	1	0.460	0.460	0.460	0.460	0.460
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownId_lower	1	0.411	0.411	0.411	0.411	0.411
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownTwoName_lower	1	0.470	0.470	0.470	0.470	0.470
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownAnswer_lower	1	0.811	0.811	0.811	0.811	0.811
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownEqMethod_lower	1	0.616	0.616	0.616	0.616	0.616
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownMempty_lower	1	0.652	0.652	0.652	0.652	0.652
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownAppend_lower	1	11.780	11.780	11.780	11.780	11.780
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownMap_lower	1	0.467	0.467	0.467	0.467	0.467
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownBind_lower	1	0.517	0.517	0.517	0.517	0.517
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownWrap_lower	1	0.489	0.489	0.489	0.489	0.489
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownLeft_lower	1	0.626	0.626	0.626	0.626	0.626
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownRight_lower	1	0.472	0.472	0.472	0.472	0.472
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownSameCtor_lower	1	0.589	0.589	0.589	0.589	0.589
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownUsesQualifiedClass_lower	1	0.682	0.682	0.682	0.682	0.682
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownUsesClass_lower	1	0.667	0.667	0.667	0.667	0.667
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownAlso_lower	1	0.543	0.543	0.543	0.543	0.543
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownAsKeyword_lower	1	0.743	0.743	0.743	0.743	0.743
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownX_lower	1	0.794	0.794	0.794	0.794	0.794
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownA_lower	1	0.445	0.445	0.445	0.445	0.445
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownBoxed_lower	1	0.492	0.492	0.492	0.492	0.492
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownB_lower	1	0.439	0.439	0.439	0.439	0.439
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownF_lower	1	0.674	0.674	0.674	0.674	0.674
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownK_lower	1	0.530	0.530	0.530	0.530	0.530
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownM_lower	1	0.504	0.504	0.504	0.504	0.504
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownNext_lower	1	0.763	0.763	0.763	0.763	0.763
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownN_lower	1	0.446	0.446	0.446	0.446	0.446
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownZeroInt_lower	1	0.587	0.587	0.587	0.587	0.587
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownOne_lower	1	0.572	0.572	0.572	0.572	0.572
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownTwo_lower	1	0.498	0.498	0.498	0.498	0.498
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownForall_lower	1	0.603	0.603	0.603	0.603	0.603
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownTypeLambda_lower	1	0.615	0.615	0.615	0.615	0.615
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownLambda_lower	1	0.548	0.548	0.548	0.548	0.548
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownLeftParen_lower	1	0.756	0.756	0.756	0.756	0.756
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownRightParen_lower	1	0.686	0.686	0.686	0.686	0.686
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownLeftBrace_lower	1	0.548	0.548	0.548	0.548	0.548
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownRightBrace_lower	1	0.617	0.617	0.617	0.617	0.617
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownDoubleColon_lower	1	0.627	0.627	0.627	0.627	0.627
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownColon_lower	1	0.730	0.730	0.730	0.730	0.730
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownStar_lower	1	0.635	0.635	0.635	0.635	0.635
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownEquals_lower	1	0.499	0.499	0.499	0.499	0.499
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownSemicolon_lower	1	0.503	0.503	0.503	0.503	0.503
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownComma_lower	1	0.593	0.593	0.593	0.593	0.593
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownDot_lower	1	0.454	0.454	0.454	0.454	0.454
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownBar_lower	1	0.525	0.525	0.525	0.525	0.525
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownWildcard_lower	1	0.636	0.636	0.636	0.636	0.636
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownUnknown_lower	1	0.452	0.452	0.452	0.452	0.452
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanSourceToken_lower	1	0.673	0.673	0.673	0.673	0.673
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_advanceTrivia_lower	1	0.431	0.431	0.431	0.431	0.431
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_skipTrivia64_lower	1	0.469	0.469	0.469	0.469	0.469
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_skipTrivia32_lower	1	0.433	0.433	0.433	0.433	0.433
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_skipTrivia16_lower	1	0.426	0.426	0.426	0.426	0.426
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_skipTrivia8_lower	1	0.425	0.425	0.425	0.425	0.425
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_skipTrivia4_lower	1	0.469	0.469	0.469	0.469	0.469
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_skipTrivia2_lower	1	0.411	0.411	0.411	0.411	0.411
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_skipTriviaStep_lower	1	0.528	0.528	0.528	0.528	0.528
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_sourceStartsWith_lower	1	0.564	0.564	0.564	0.564	0.564
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_stringExactMatch_lower	1	0.468	0.468	0.468	0.468	0.468
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.defs_scc_classification	1	0.456	0.456	0.456	0.456	0.456
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_tokenizeCompleteModule	1	113.699	113.699	113.699	113.699	113.699
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_initialSourceCursor	1	1.810	1.810	1.810	1.810	1.810
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_initialScanState	1	6.036	6.036	6.036	6.036	6.036
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_finishScannedInput	1	105.341	105.341	105.341	105.341	105.341
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_reverseScannedInput	1	45.491	45.491	45.491	45.491	45.491
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_finishReverseInput	1	57.806	57.806	57.806	57.806	57.806
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_reverseMany256	1	41.033	41.033	41.033	41.033	41.033
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_reverseMany128	1	41.774	41.774	41.774	41.774	41.774
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_reverseMany64	1	40.111	40.111	40.111	40.111	40.111
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_reverseMany32	1	40.114	40.114	40.114	40.114	40.114
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_reverseMany16	1	40.734	40.734	40.734	40.734	40.734
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_reverseMany8	1	40.416	40.416	40.416	40.416	40.416
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_reverseMany4	1	40.616	40.616	40.616	40.616	40.616
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_reverseMany2	1	41.035	41.035	41.035	41.035	41.035
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_reverseStep	1	81.346	81.346	81.346	81.346	81.346
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanMany256	1	88.044	88.044	88.044	88.044	88.044
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanMany128	1	86.588	86.588	86.588	86.588	86.588
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanMany64	1	90.762	90.762	90.762	90.762	90.762
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanMany32	1	90.440	90.440	90.440	90.440	90.440
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanMany16	1	102.133	102.133	102.133	102.133	102.133
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanMany8	1	99.575	99.575	99.575	99.575	99.575
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanMany4	1	92.472	92.472	92.472	92.472	92.472
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanMany2	1	90.850	90.850	90.850	90.850	90.850
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanStep	1	168.404	168.404	168.404	168.404	168.404
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanActiveSource	1	178.060	178.060	178.060	178.060	178.060
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownToken	1	20.518	20.518	20.518	20.518	20.518
