benchmark	path	metric	runs	min_ms	median_ms	max_ms	mean_ms	values_ms
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.pipeline.elab_pipeline.prepare_generalization	1	36.934	36.934	36.934	36.934	36.934
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.pipeline.elab_pipeline.elaborate	1	219.359	219.359	219.359	219.359	219.359
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.pipeline.elab_pipeline.generalize_root	1	6.168	6.168	6.168	6.168	6.168
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.pipeline.elab_pipeline.subst_root	1	0.376	0.376	0.376	0.376	0.376
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.pipeline.elab_pipeline.close_term	1	1.614	1.614	1.614	1.614	1.614
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.pipeline.elab_pipeline.freshen_type_abs	1	0.414	0.414	0.414	0.414	0.414
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.pipeline	1	614.817	614.817	614.817	614.817	614.817
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.deferred_obligations	1	1.670	1.670	1.670	1.670	1.670
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.extract_bindings	1	0.325	0.325	0.325	0.325	0.325
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.binding_1_check	1	0.366	0.366	0.366	0.366	0.366
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.binding_2_check	1	0.425	0.425	0.425	0.425	0.425
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.binding_3_check	1	0.479	0.479	0.479	0.479	0.479
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.prepare_external_bindings	1	0.373	0.373	0.373	0.373	0.373
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.normalize_surface	1	0.352	0.352	0.352	0.352	0.352
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.validate_annotations	1	0.414	0.414	0.414	0.414	0.414
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.generate_constraints	1	0.459	0.459	0.459	0.459	0.459
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.constraint_normalize	1	0.449	0.449	0.449	0.449	0.449
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.acyclicity	1	0.444	0.444	0.444	0.444	0.444
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.presolution.init	1	0.418	0.418	0.418	0.418	0.418
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.presolution.edge_loop.validation	1	0.304	0.304	0.304	0.304	0.304
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.presolution.edge_loop.plan	1	0.383	0.383	0.383	0.383	0.383
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.presolution.edge_loop.schedule_weakens	1	0.007	0.007	0.007	0.007	0.007
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.presolution.edge_loop.execute	1	0.967	0.967	0.967	0.967	0.967
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.presolution.edge_loop.execute.decide_expansion	1	0.161	0.161	0.161	0.161	0.161
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.presolution.edge_loop.execute.record_expansion	1	0.000	0.000	0.000	0.000	0.000
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.presolution.edge_loop.execute.unify_structure	1	0.017	0.017	0.017	0.017	0.017
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.presolution.edge_loop.execute.witness_plan	1	0.007	0.007	0.007	0.007	0.007
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.presolution.edge_loop.execute.expansion_unify	1	0.552	0.552	0.552	0.552	0.552
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.presolution.edge_loop.execute.expansion_unify.apply_expansion	1	0.115	0.115	0.115	0.115	0.115
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.presolution.edge_loop.execute.expansion_unify.bind_root	1	0.066	0.066	0.066	0.066	0.066
