benchmark	path	metric	runs	min_ms	median_ms	max_ms	mean_ms	values_ms
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownSemicolon	1	118.752	118.752	118.752	118.752	118.752
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownComma	1	120.375	120.375	120.375	120.375	120.375
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownDot	1	133.065	133.065	133.065	133.065	133.065
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownBar	1	120.462	120.462	120.462	120.462	120.462
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownWildcard	1	134.192	134.192	134.192	134.192	134.192
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownUnknown	1	2.823	2.823	2.823	2.823	2.823
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanSourceToken	1	39.335	39.335	39.335	39.335	39.335
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_advanceTrivia	1	4.925	4.925	4.925	4.925	4.925
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_skipTrivia64	1	7.100	7.100	7.100	7.100	7.100
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_skipTrivia32	1	6.878	6.878	6.878	6.878	6.878
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_skipTrivia16	1	7.555	7.555	7.555	7.555	7.555
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_skipTrivia8	1	7.614	7.614	7.614	7.614	7.614
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_skipTrivia4	1	7.294	7.294	7.294	7.294	7.294
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_skipTrivia2	1	9.868	9.868	9.868	9.868	9.868
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_skipTriviaStep	1	54.289	54.289	54.289	54.289	54.289
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_sourceStartsWith	1	11.249	11.249	11.249	11.249	11.249
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_stringExactMatch	1	22.517	22.517	22.517	22.517	22.517
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityLexer.def-bindings	1	13719.659	13719.659	13719.659	13719.659	13719.659
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityLexer.exports	1	0.329	0.329	0.329	0.329	0.329
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityLexer	1	14280.884	14280.884	14280.884	14280.884	14280.884
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module-interface.ParserParityLexer	1	0.276	0.276	0.276	0.276	0.276
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParserCombinator.preflight	1	0.315	0.315	0.315	0.315	0.315
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParserCombinator.import-scope	1	0.378	0.378	0.378	0.378	0.378
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParserCombinator.local-data	1	0.386	0.386	0.386	0.386	0.386
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParserCombinator.local-classes	1	0.335	0.335	0.335	0.335	0.335
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParserCombinator.local-defs	1	0.436	0.436	0.436	0.436	0.436
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParserCombinator.local-values	1	0.371	0.371	0.371	0.371	0.371
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParserCombinator.scopes	1	0.480	0.480	0.480	0.480	0.480
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParserCombinator.validations	1	0.408	0.408	0.408	0.408	0.408
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParserCombinator.derived-instances	1	0.360	0.360	0.360	0.360	0.360
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParserCombinator.instance-skeletons	1	0.396	0.396	0.396	0.396	0.396
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParserCombinator.finalize-context	1	1.443	1.443	1.443	1.443	1.443
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.constructor_Parser	1	88.457	88.457	88.457	88.457	88.457
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.constructor_ParserAtEnd	1	6.897	6.897	6.897	6.897	6.897
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.constructor_ParserNotAtEnd	1	5.785	5.785	5.785	5.785	5.785
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.constructor_ParserEndUnknown	1	6.142	6.142	6.142	6.142	6.142
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.constructor_ParserState	1	21.046	21.046	21.046	21.046	21.046
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.constructor_ParserStepOk	1	106.536	106.536	106.536	106.536	106.536
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.constructor_ParserStepError	1	71.891	71.891	71.891	71.891	71.891
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.constructor_ValueUnit	1	11.464	11.464	11.464	11.464	11.464
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.constructor_ValueToken	1	21.230	21.230	21.230	21.230	21.230
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.constructor_ValueModuleKey	1	17.116	17.116	17.116	17.116	17.116
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParserCombinator.constructor-bindings	1	361.890	361.890	361.890	361.890	361.890
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.instance_methods_group_finalize	1	0.418	0.418	0.418	0.418	0.418
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParserCombinator.instance-bindings	1	1.367	1.367	1.367	1.367	1.367
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserFunctorAudit_lower	1	0.449	0.449	0.449	0.449	0.449
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserApplicativeAudit_lower	1	0.383	0.383	0.383	0.383	0.383
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserMonadAudit_lower	1	0.363	0.363	0.363	0.363	0.363
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_runParser_lower	1	0.519	0.519	0.519	0.519	0.519
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserPure_lower	1	0.476	0.476	0.476	0.476	0.476
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserFail_lower	1	0.448	0.448	0.448	0.448	0.448
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserBind_lower	1	0.440	0.440	0.440	0.440	0.440
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserMap_lower	1	0.453	0.453	0.453	0.453	0.453
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserChoice_lower	1	0.979	0.979	0.979	0.979	0.979
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_captureSpan_lower	1	0.407	0.407	0.407	0.407	0.407
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_diagnosticLabel_lower	1	0.477	0.477	0.477	0.477	0.477
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelUnexpectedSource_lower	1	1.491	1.491	1.491	1.491	1.491
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelEquals_lower	1	1.094	1.094	1.094	1.094	1.094
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelImportSemicolon_lower	1	1.249	1.249	1.249	1.249	1.249
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelImportAlias_lower	1	1.050	1.050	1.050	1.050	1.050
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelDefSemicolon_lower	1	1.451	1.451	1.451	1.451	1.451
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelLetIn_lower	1	1.188	1.188	1.188	1.188	1.188
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelLetAnnotationType_lower	1	1.042	1.042	1.042	1.042	1.042
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelConstructorColon_lower	1	1.085	1.085	1.085	1.085	1.085
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelCaseBranchArrow_lower	1	1.020	1.020	1.020	1.020	1.020
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelInstanceMethodEquals_lower	1	1.051	1.051	1.051	1.051	1.051
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelFunctionalDependencyArrow_lower	1	1.132	1.132	1.132	1.132	1.132
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelTypeFamilyEquationEquals_lower	1	1.046	1.046	1.046	1.046	1.046
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelConstructorForallDot_lower	1	1.156	1.156	1.156	1.156	1.156
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_expectToken_lower	1	0.954	0.954	0.954	0.954	0.954
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserStateAtEnd_lower	1	0.452	0.452	0.452	0.452	0.452
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.defs_scc_classification	1	0.518	0.518	0.518	0.518	0.518
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserFunctorAudit	1	0.829	0.829	0.829	0.829	0.829
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserApplicativeAudit	1	0.661	0.661	0.661	0.661	0.661
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserMonadAudit	1	0.534	0.534	0.534	0.534	0.534
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_runParser	1	60.463	60.463	60.463	60.463	60.463
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserPure	1	33.290	33.290	33.290	33.290	33.290
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserFail	1	31.088	31.088	31.088	31.088	31.088
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserBind	1	348.265	348.265	348.265	348.265	348.265
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserMap	1	337.782	337.782	337.782	337.782	337.782
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserChoice	1	1118.744	1118.744	1118.744	1118.744	1118.744
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_captureSpan	1	20.171	20.171	20.171	20.171	20.171
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_diagnosticLabel	1	109.016	109.016	109.016	109.016	109.016
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelUnexpectedSource	1	936.485	936.485	936.485	936.485	936.485
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelEquals	1	897.830	897.830	897.830	897.830	897.830
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelImportSemicolon	1	874.453	874.453	874.453	874.453	874.453
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelImportAlias	1	925.818	925.818	925.818	925.818	925.818
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelDefSemicolon	1	1034.507	1034.507	1034.507	1034.507	1034.507
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelLetIn	1	917.448	917.448	917.448	917.448	917.448
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelLetAnnotationType	1	920.542	920.542	920.542	920.542	920.542
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelConstructorColon	1	988.916	988.916	988.916	988.916	988.916
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelCaseBranchArrow	1	930.108	930.108	930.108	930.108	930.108
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelInstanceMethodEquals	1	954.914	954.914	954.914	954.914	954.914
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelFunctionalDependencyArrow	1	902.337	902.337	902.337	902.337	902.337
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelTypeFamilyEquationEquals	1	907.438	907.438	907.438	907.438	907.438
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelConstructorForallDot	1	925.914	925.914	925.914	925.914	925.914
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_expectToken	1	166.926	166.926	166.926	166.926	166.926
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserStateAtEnd	1	22.394	22.394	22.394	22.394	22.394
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParserCombinator.def-bindings	1	14416.787	14416.787	14416.787	14416.787	14416.787
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParserCombinator.exports	1	0.526	0.526	0.526	0.526	0.526
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParserCombinator	1	14791.929	14791.929	14791.929	14791.929	14791.929
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module-interface.ParserParityParserCombinator	1	0.589	0.589	0.589	0.589	0.589
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParser.preflight	1	0.550	0.550	0.550	0.550	0.550
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParser.import-scope	1	0.705	0.705	0.705	0.705	0.705
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParser.local-data	1	0.439	0.439	0.439	0.439	0.439
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParser.local-classes	1	0.348	0.348	0.348	0.348	0.348
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParser.local-defs	1	66.261	66.261	66.261	66.261	66.261
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParser.local-values	1	2.811	2.811	2.811	2.811	2.811
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParser.scopes	1	1.834	1.834	1.834	1.834	1.834
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParser.validations	1	1.486	1.486	1.486	1.486	1.486
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParser.derived-instances	1	0.495	0.495	0.495	0.495	0.495
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParser.instance-skeletons	1	0.331	0.331	0.331	0.331	0.331
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParser.finalize-context	1	40.360	40.360	40.360	40.360	40.360
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.constructor_ParserOk	1	47.306	47.306	47.306	47.306	47.306
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.constructor_ParserError	1	46.464	46.464	46.464	46.464	46.464
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParser.constructor-bindings	1	95.534	95.534	95.534	95.534	95.534
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.instance_methods_group_finalize	1	0.451	0.451	0.451	0.451	0.451
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParser.instance-bindings	1	1.535	1.535	1.535	1.535	1.535
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_renderParserParityProjectionFromSourceText_lower	1	2.702	2.702	2.702	2.702	2.702
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseCompleteModule_lower	1	0.506	0.506	0.506	0.506	0.506
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTokens_lower	1	0.466	0.466	0.466	0.466	0.466
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parserReplyToResult_lower	1	0.663	0.663	0.663	0.663	0.663
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_expectComplete_lower	1	0.512	0.512	0.512	0.512	0.512
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_expectEqualsParser_lower	1	0.592	0.592	0.592	0.592	0.592
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_expectImportSemicolonParser_lower	1	0.665	0.665	0.665	0.665	0.665
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_expectImportAliasParser_lower	1	0.728	0.728	0.728	0.728	0.728
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_expectDefSemicolonParser_lower	1	0.576	0.576	0.576	0.576	0.576
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_expectLetInParser_lower	1	0.533	0.533	0.533	0.533	0.533
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_expectLetAnnotationTypeParser_lower	1	0.627	0.627	0.627	0.627	0.627
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_expectConstructorColonParser_lower	1	0.852	0.852	0.852	0.852	0.852
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_expectCaseBranchArrowParser_lower	1	0.609	0.609	0.609	0.609	0.609
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_expectInstanceMethodEqualsParser_lower	1	0.838	0.838	0.838	0.838	0.838
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_expectFunctionalDependencyArrowParser_lower	1	0.667	0.667	0.667	0.667	0.667
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_expectTypeFamilyEquationEqualsParser_lower	1	0.806	0.806	0.806	0.806	0.806
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_expectConstructorForallDotParser_lower	1	0.684	0.684	0.684	0.684	0.684
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_expectText_lower	1	0.453	0.453	0.453	0.453	0.453
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_moduleKey_lower	1	0.602	0.602	0.602	0.602	0.602
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_completeModuleKey_lower	1	0.647	0.647	0.647	0.647	0.647
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseAnyModule_lower	1	1.436	1.436	1.436	1.436	1.436
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseBasicModule_lower	1	0.509	0.509	0.509	0.509	0.509
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseBasicModuleName_lower	1	0.486	0.486	0.486	0.486	0.486
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseBasicExportKeyword_lower	1	0.627	0.627	0.627	0.627	0.627
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseBasicExportOpen_lower	1	0.536	0.536	0.536	0.536	0.536
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseBasicExportName_lower	1	0.559	0.559	0.559	0.559	0.559
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseBasicExportClose_lower	1	0.470	0.470	0.470	0.470	0.470
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseBasicModuleOpen_lower	1	0.553	0.553	0.553	0.553	0.553
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseBasicDefKeyword_lower	1	0.708	0.708	0.708	0.708	0.708
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseBasicDefName_lower	1	0.565	0.565	0.565	0.565	0.565
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseBasicDefColon_lower	1	0.470	0.470	0.470	0.470	0.470
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseBasicDefType_lower	1	0.503	0.503	0.503	0.503	0.503
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseBoolDefinitionEquals_lower	1	0.530	0.530	0.530	0.530	0.530
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseBasicDefLiteral_lower	1	0.470	0.470	0.470	0.470	0.470
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseBasicDefSemicolon_lower	1	0.488	0.488	0.488	0.488	0.488
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseBasicModuleClose_lower	1	0.451	0.451	0.451	0.451	0.451
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportModule_lower	1	0.558	0.558	0.558	0.558	0.558
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportModuleName_lower	1	0.490	0.490	0.490	0.490	0.490
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportExportKeyword_lower	1	0.706	0.706	0.706	0.706	0.706
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportExportOpen_lower	1	0.459	0.459	0.459	0.459	0.459
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportExportMain_lower	1	0.456	0.456	0.456	0.456	0.456
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportExportClose_lower	1	0.480	0.480	0.480	0.480	0.480
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportModuleOpen_lower	1	0.484	0.484	0.484	0.484	0.484
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportDeclaration_lower	1	0.573	0.573	0.573	0.573	0.573
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportModuleRef_lower	1	0.491	0.491	0.491	0.491	0.491
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportExposingKeyword_lower	1	0.847	0.847	0.847	0.847	0.847
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportExposingOpen_lower	1	0.486	0.486	0.486	0.486	0.486
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportBoolType_lower	1	0.593	0.593	0.593	0.593	0.593
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportExposingClose_lower	1	0.566	0.566	0.566	0.566	0.566
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportSemicolon_lower	1	0.558	0.558	0.558	0.558	0.558
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportDefKeyword_lower	1	0.513	0.513	0.513	0.513	0.513
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportDefName_lower	1	0.561	0.561	0.561	0.561	0.561
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportDefColon_lower	1	0.459	0.459	0.459	0.459	0.459
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportDefType_lower	1	0.640	0.640	0.640	0.640	0.640
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportDefEquals_lower	1	0.493	0.493	0.493	0.493	0.493
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportDefLiteral_lower	1	0.863	0.863	0.863	0.863	0.863
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportDefSemicolon_lower	1	0.695	0.695	0.695	0.695	0.695
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportModuleClose_lower	1	0.597	0.597	0.597	0.597	0.597
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportSyntax_lower	1	0.790	0.790	0.790	0.790	0.790
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportModuleName_lower	1	0.624	0.624	0.624	0.624	0.624
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportExportKeyword_lower	1	1.179	1.179	1.179	1.179	1.179
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportExportOpen_lower	1	0.637	0.637	0.637	0.637	0.637
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportExportMain_lower	1	0.620	0.620	0.620	0.620	0.620
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportExportClose_lower	1	0.525	0.525	0.525	0.525	0.525
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportModuleOpen_lower	1	0.542	0.542	0.542	0.542	0.542
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportDeclaration_lower	1	0.579	0.579	0.579	0.579	0.579
